Creation Time: 2023_2_21-13-50-4
13-50-4 | [INFO] RZRadZoneCore - Started ! => Loading config...
13-50-4 | [INFO] Checking if old config...
13-50-4 | [INFO] Current config loading...
13-50-4 | [INFO] RadZoneJsonLoader::LoadFromFile Loaded file: $profile:RadZone\RZConfig\ClothesProtectionConfigV1.json
13-50-4 | [INFO] RadZoneJsonLoader::LoadFromFile Loaded file: $profile:RadZone\RZConfig\CrateSystemConfigV1.json
13-50-4 | [INFO] RadZoneJsonLoader::LoadFromFile Loaded file: $profile:RadZone\RZConfig\RadiationConfigV1.json
13-50-4 | [INFO] CrateSystem - Started !
13-50-4 | [INFO] RZRadZoneServer - Started
13-51-10 | [INFO] LootSpawner - Started !
13-51-10 | [INFO] CheckCreatureStatus Started !
13-51-10 | [INFO] Object:Creature equal to 0!
13-51-10 | [INFO] [LOOTSYSTEM]: [CrateCleaner] !
13-51-10 | [INFO] [LOOTSYSTEM]: CrateList equal to 0!
13-51-10 | [INFO] NumberOfCratePerTime: 1
13-51-10 | [INFO] Crates count:7
13-51-10 | [INFO] Crate pos:<4623.640137, 343.319000, 9557.330078>maxloot: 10
13-51-10 | [INFO] [LOOTSYSTEM]: A previous case has been found at that location and got deleted!
13-51-10 | [INFO] [LOOTSYSTEM]: Spawned CrateName: Army2- Position: X:4623.64 Y:343.319 Z:9557.33
13-51-10 | [INFO] AK_RailHndgrd_Black
13-51-10 | [INFO] AK74_WoodBttstck
13-51-10 | [INFO] AK_Bayonet
13-51-10 | [INFO] AK_FoldingBttstck_Black
13-51-10 | [INFO] AK_Suppressor
13-51-10 | [INFO] SVD + Mag_SVD_10Rnd
13-51-10 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
13-51-10 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
13-51-10 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
13-51-10 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
13-51-10 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
13-51-10 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
13-51-10 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
13-51-10 | [INFO] [CREATURE SYSTEM] Animal_UrsusArctos has spawned !
13-51-10 | [INFO] NumberOfCratePerTime: 1
13-51-10 | [INFO] Crates count:7
13-51-10 | [INFO] Crate pos:<11860.200195, 141.061005, 12423.500000>maxloot: 10
13-51-10 | [INFO] [LOOTSYSTEM]: A previous case has been found at that location and got deleted!
13-51-10 | [INFO] [LOOTSYSTEM]: Spawned CrateName: Army2- Position: X:11860.2 Y:141.061 Z:12423.5
13-51-10 | [INFO] AmmoBox_545x39_20Rnd
13-51-10 | [INFO] AmmoBox_556x45_20Rnd
13-51-10 | [INFO] AK74 + Mag_AK74_30Rnd
13-51-10 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
13-51-10 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
13-51-10 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
13-51-10 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
13-51-10 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
13-51-10 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
13-51-10 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
13-51-10 | [INFO] [CREATURE SYSTEM] Animal_UrsusArctos has spawned !
