Creation Time: 2023_2_14-22-34-8
22-34-8 | [INFO] RZRadZoneCore - Started ! => Loading config...
22-34-8 | [INFO] Checking if old config...
22-34-8 | [INFO] Current config loading...
22-34-8 | [INFO] RadZoneJsonLoader::LoadFromFile Loaded file: $profile:RadZone\RZConfig\ClothesProtectionConfigV1.json
22-34-8 | [INFO] RadZoneJsonLoader::LoadFromFile Loaded file: $profile:RadZone\RZConfig\CrateSystemConfigV1.json
22-34-8 | [INFO] RadZoneJsonLoader::LoadFromFile Loaded file: $profile:RadZone\RZConfig\RadiationConfigV1.json
22-34-8 | [INFO] CrateSystem - Started !
22-34-8 | [INFO] RZRadZoneServer - Started
22-34-38 | [INFO] LootSpawner - Started !
22-34-38 | [INFO] CheckCreatureStatus Started !
22-34-38 | [INFO] Object:Creature equal to 0!
22-34-38 | [INFO] [LOOTSYSTEM]: [CrateCleaner] !
22-34-38 | [INFO] [LOOTSYSTEM]: CrateList equal to 0!
22-34-38 | [INFO] NumberOfCratePerTime: 1
22-34-38 | [INFO] Crates count:7
22-34-38 | [INFO] Crate pos:<4623.640137, 343.319000, 9557.330078>maxloot: 10
22-34-38 | [INFO] [LOOTSYSTEM]: Spawned CrateName: Army2- Position: X:4623.64 Y:343.319 Z:9557.33
22-34-38 | [INFO] AmmoBox_545x39_20Rnd
22-34-38 | [INFO] AmmoBox_556x45_20Rnd
22-34-38 | [INFO] PSO1Optic
22-34-38 | [INFO] AK74 + Mag_AK74_30Rnd
22-34-38 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
22-34-38 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
22-34-38 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
22-34-38 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
22-34-38 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
22-34-38 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
22-34-38 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
22-34-38 | [INFO] [CREATURE SYSTEM] Animal_UrsusArctos has spawned !
22-34-38 | [INFO] NumberOfCratePerTime: 1
22-34-38 | [INFO] Crates count:7
22-34-38 | [INFO] Crate pos:<11860.200195, 141.061005, 12423.500000>maxloot: 10
22-34-38 | [INFO] [LOOTSYSTEM]: Spawned CrateName: Army2- Position: X:11860.2 Y:141.061 Z:12423.5
22-34-38 | [INFO] AmmoBox_545x39_20Rnd
22-34-38 | [INFO] AmmoBox_556x45_20Rnd
22-34-38 | [INFO] AK74_WoodBttstck
22-34-38 | [INFO] AK_FoldingBttstck_Black
22-34-38 | [INFO] SVD + Mag_SVD_10Rnd
22-34-38 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
22-34-38 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
22-34-38 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
22-34-38 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
22-34-38 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
22-34-38 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
22-34-38 | [INFO] [CREATURE SYSTEM] Animal_CanisLupus_Grey has spawned !
22-34-38 | [INFO] [CREATURE SYSTEM] Animal_UrsusArctos has spawned !
